(u'adultfriendfinder.com', 'adultfriendtinder.com.', 'adultfriendtinder.com', u'typo', '74.208.236.13')
(u'adultfriendfinder.com', 'adultzfriendfinder.com.', 'adultzfriendfinder.com', u'typo', '184.168.221.31')
(u'adultfriendfinder.com', 'adultfriendfander.com.', 'adultfriendfander.com', u'homo', '184.168.221.3')
(u'adultfriendfinder.com', 'adultfrienfinder.ca.', 'adultfrienfinder.ca', u'typo', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfrirndfinder.com.', 'adultfrirndfinder.com', u'typo', '162.242.150.89')
(u'adultfriendfinder.com', 'adultfiendfinder.ch.', 'adultfiendfinder.ch', u'typo', '84.16.73.17')
(u'adultfriendfinder.com', 'adultfriendfinder-login.com.', 'adultfriendfinder-login.com', 'combo', '184.168.221.27')
(u'adultfriendfinder.com', 'adultfridndfinder.com.', 'adultfridndfinder.com', u'bits', '103.224.182.252')
(u'adultfriendfinder.com', 'adultfriendifnder.com.', 'adultfriendifnder.com', u'typo', '98.124.245.24')
(u'adultfriendfinder.com', 'adultfriendfinder.ch.', 'adultfriendfinder.ch', 'wrongTLD', '92.43.218.157')
(u'adultfriendfinder.com', 'adultfrriendfinder.com.', 'adultfrriendfinder.com', u'typo', '54.205.101.85')
(u'adultfriendfinder.com', 'adultfriendrfinder.org.', 'adultfriendrfinder.org', u'typo', '104.200.128.27')
(u'adultfriendfinder.com', 'adultfiendfinder.tk.', 'adultfiendfinder.tk', u'typo', '195.20.45.77')
(u'adultfriendfinder.com', 'adultfrienrfinder.com.', 'adultfrienrfinder.com', u'typo', '173.239.5.6')
(u'adultfriendfinder.com', 'adultfriendlfinder.com.', 'adultfriendlfinder.com', u'homo', '198.105.244.111')
(u'adultfriendfinder.com', 'adultfriendfjnder.com.', 'adultfriendfjnder.com', u'typo', '81.171.22.4')
(u'adultfriendfinder.com', 'adultfruendfinder.com.', 'adultfruendfinder.com', u'homo', '67.227.226.241')
(u'adultfriendfinder.com', 'adultfriendfinde.tk.', 'adultfriendfinde.tk', u'typo', '195.20.41.64')
(u'adultfriendfinder.com', 'adult-friendfinder.com.', 'adult-friendfinder.com', u'typo', '162.144.90.191')
(u'adultfriendfinder.com', 'adultfrienedfinder.com.', 'adultfrienedfinder.com', u'typo', '184.168.221.5')
(u'adultfriendfinder.com', 'adultfrienndfinder.net.', 'adultfrienndfinder.net', u'typo', '192.185.119.172')
(u'adultfriendfinder.com', 'adultfriendfimnder.com.', 'adultfriendfimnder.com', u'typo', '50.63.202.29')
(u'adultfriendfinder.com', 'adiultfriendfinder.com.', 'adiultfriendfinder.com', u'homo', '50.63.202.7')
(u'adultfriendfinder.com', 'adultfrienndfinder.com.', 'adultfrienndfinder.com', u'typo', '184.168.221.30')
(u'adultfriendfinder.com', 'adultfriendfoinder.com.', 'adultfriendfoinder.com', u'typo', '184.168.221.30')
(u'adultfriendfinder.com', 'adultfr1endfinder.com.', 'adultfr1endfinder.com', u'homo', '184.168.221.6')
(u'adultfriendfinder.com', 'adultfrirndfinder.com.', 'adultfrirndfinder.com', u'typo', '54.205.101.85')
(u'adultfriendfinder.com', 'adultfriendfinder.sexy.', 'adultfriendfinder.sexy', 'wrongTLD', '37.59.82.161')
(u'adultfriendfinder.com', 'adfultfriendfinder.com.', 'adfultfriendfinder.com', u'typo', '208.73.211.165')
(u'adultfriendfinder.com', 'qdultfriendfinder.com.', 'qdultfriendfinder.com', u'bits', '185.53.179.15')
(u'adultfriendfinder.com', 'adulftriendfinder.com.', 'adulftriendfinder.com', u'typo', '50.63.202.25')
(u'adultfriendfinder.com', 'adultfriendfincer.com.', 'adultfriendfincer.com', u'typo', '141.8.224.169')
(u'adultfriendfinder.com', 'adultfrijendfinder.com.', 'adultfrijendfinder.com', u'typo', '184.168.221.30')
(u'adultfriendfinder.com', 'adultfriendfinde4.com.', 'adultfriendfinde4.com', u'typo', '141.8.224.169')
(u'adultfriendfinder.com', 'adultfriendifinder.com.', 'adultfriendifinder.com', u'homo', '184.168.221.28')
(u'adultfriendfinder.com', 'adultfriendfinders.tk.', 'adultfriendfinders.tk', u'typo', '195.20.41.153')
(u'adultfriendfinder.com', 'adultfraendfinder.com.', 'adultfraendfinder.com', u'homo', '199.59.242.150')
(u'adultfriendfinder.com', 'adultfriendfindsr.com.', 'adultfriendfindsr.com', u'typo', '184.168.221.13')
(u'adultfriendfinder.com', 'aduktfriendfinder.com.', 'aduktfriendfinder.com', u'typo', '103.224.182.252')
(u'adultfriendfinder.com', 'adultfriundfinder.com.', 'adultfriundfinder.com', u'homo', '199.59.242.150')
(u'adultfriendfinder.com', 'adultfriendfionder.com.', 'adultfriendfionder.com', u'typo', '50.63.202.23')
(u'adultfriendfinder.com', 'adultfriendfindwer.com.', 'adultfriendfindwer.com', u'typo', '74.208.236.13')
(u'adultfriendfinder.com', 'adultfrienddinder.com.', 'adultfrienddinder.com', u'bits', '23.253.58.227')
(u'adultfriendfinder.com', 'alultfriendfinder.com.', 'alultfriendfinder.com', u'bits', '209.15.13.134')
(u'adultfriendfinder.com', 'adulrfriendfinder.com.', 'adulrfriendfinder.com', u'typo', '176.34.241.253')
(u'adultfriendfinder.com', 'adultfriendfinder.se.', 'adultfriendfinder.se', 'wrongTLD', '194.9.94.117')
(u'adultfriendfinder.com', 'adultfriendfinders.us.', 'adultfriendfinders.us', u'typo', '65.23.159.51')
(u'adultfriendfinder.com', 'adulfriendfinder.com.', 'adulfriendfinder.com', u'typo', '184.168.221.17')
(u'adultfriendfinder.com', 'adultfriewndfinder.com.', 'adultfriewndfinder.com', u'typo', '50.63.202.28')
(u'adultfriendfinder.com', 'adulttfriendfinder.com.', 'adulttfriendfinder.com', u'typo', '103.224.182.218')
(u'adultfriendfinder.com', 'adultfriendfinder.pt.', 'adultfriendfinder.pt', 'wrongTLD', '72.52.4.122')
(u'adultfriendfinder.com', 'adultfriendfindeer.com.', 'adultfriendfindeer.com', u'typo', '185.53.177.30')
(u'adultfriendfinder.com', 'adoltfriendfinder.com.', 'adoltfriendfinder.com', u'homo', '50.63.202.3')
(u'adultfriendfinder.com', 'adultfrfiendfinder.com.', 'adultfrfiendfinder.com', u'typo', '50.63.202.25')
(u'adultfriendfinder.com', 'adultfriendfinderc.com.', 'adultfriendfinderc.com', u'typo', '184.168.221.25')
(u'adultfriendfinder.com', 'adultfgriendfinder.com.', 'adultfgriendfinder.com', u'typo', '184.168.221.9')
(u'adultfriendfinder.com', 'adulfriendfinder.se.', 'adulfriendfinder.se', u'typo', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfreindfinder.com.', 'adultfreindfinder.com', u'typo', '184.168.221.19')
(u'adultfriendfinder.com', 'adultfriendtfinder.com.', 'adultfriendtfinder.com', u'typo', '50.63.202.9')
(u'adultfriendfinder.com', 'adultfriednfinder.com.', 'adultfriednfinder.com', u'typo', '98.124.245.24')
(u'adultfriendfinder.com', 'adultfeiendfinder.com.', 'adultfeiendfinder.com', u'typo', '54.221.207.100')
(u'adultfriendfinder.com', 'aedultfriendfinder.com.', 'aedultfriendfinder.com', u'typo', '209.15.13.134')
(u'adultfriendfinder.com', 'adultfriendfindert.com.', 'adultfriendfindert.com', u'typo', '184.168.221.8')
(u'adultfriendfinder.com', 'adultfriendfinder.pl.', 'adultfriendfinder.pl', 'wrongTLD', '185.53.178.8')
(u'adultfriendfinder.com', 'adultfr9iendfinder.com.', 'adultfr9iendfinder.com', u'typo', '184.168.221.30')
(u'adultfriendfinder.com', 'adultfriendfinder.cl.', 'adultfriendfinder.cl', 'wrongTLD', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfr8endfinder.com.', 'adultfr8endfinder.com', u'typo', '50.63.202.3')
(u'adultfriendfinder.com', 'adzltfriendfinder.de.', 'adzltfriendfinder.de', u'typo', '80.67.28.53')
(u'adultfriendfinder.com', 'adultfrienfinder.ch.', 'adultfrienfinder.ch', u'typo', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfriindfinder.com.', 'adultfriindfinder.com', u'homo', '199.59.242.150')
(u'adultfriendfinder.com', 'addultfriendfinder.de.', 'addultfriendfinder.de', u'typo', '185.53.179.15')
(u'adultfriendfinder.com', 'adultfreindfinder.ch.', 'adultfreindfinder.ch', u'typo', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfriendfinder.com.cn.', 'adultfriendfinder.com.cn', 'wrongTLD', '183.90.186.199')
(u'adultfriendfinder.com', 'adultfriendfi9nder.com.', 'adultfriendfi9nder.com', u'typo', '184.168.221.19')
(u'adultfriendfinder.com', 'adultfriendfinddr.com.', 'adultfriendfinddr.com', u'bits', '103.224.182.252')
(u'adultfriendfinder.com', 'adultfriendfnder.com.', 'adultfriendfnder.com', u'typo', '69.50.139.172')
(u'adultfriendfinder.com', 'adultfriendfinder.org.uk.', 'adultfriendfinder.org.uk', 'wrongTLD', '94.136.40.82')
(u'adultfriendfinder.com', 'adukltfriendfinder.com.', 'adukltfriendfinder.com', u'typo', '184.168.221.2')
(u'adultfriendfinder.com', 'adultfrienndfinder.co.', 'adultfrienndfinder.co', u'typo', '88.208.252.9')
(u'adultfriendfinder.com', 'adultfriendfinder.ie.', 'adultfriendfinder.ie', 'wrongTLD', '81.17.242.252')
(u'adultfriendfinder.com', 'adultfriendfinder.no.', 'adultfriendfinder.no', 'wrongTLD', '87.118.13.230')
(u'adultfriendfinder.com', 'adultfr4iendfinder.com.', 'adultfr4iendfinder.com', u'typo', '184.168.221.27')
(u'adultfriendfinder.com', 'adultfreendfinder.com.', 'adultfreendfinder.com', u'homo', '50.63.202.23')
(u'adultfriendfinder.com', 'adultfriendfinderz.com.', 'adultfriendfinderz.com', u'typo', '66.34.158.52')
(u'adultfriendfinder.com', 'adudtfriendfinder.com.', 'adudtfriendfinder.com', u'bits', '184.168.221.30')
(u'adultfriendfinder.com', 'adultfriendfinfer.com.', 'adultfriendfinfer.com', u'bits', '176.34.241.253')
(u'adultfriendfinder.com', 'adultfriendfinderg.com.', 'adultfriendfinderg.com', u'typo', '184.168.221.11')
(u'adultfriendfinder.com', 'adultfriendfinderr.com.', 'adultfriendfinderr.com', u'typo', '184.168.221.22')
(u'adultfriendfinder.com', 'adulltfriendfinder.com.', 'adulltfriendfinder.com', u'typo', '198.54.117.212')
(u'adultfriendfinder.com', 'adultferiendfinder.com.', 'adultferiendfinder.com', u'typo', '184.168.221.23')
(u'adultfriendfinder.com', 'aduhltfriendfinder.com.', 'aduhltfriendfinder.com', u'typo', '184.168.221.20')
(u'adultfriendfinder.com', 'adultfriendfinder.chat.', 'adultfriendfinder.chat', 'wrongTLD', '69.172.201.153')
(u'adultfriendfinder.com', 'adultfrienfinder.com.', 'adultfrienfinder.com', u'typo', '184.168.221.29')
(u'adultfriendfinder.com', 'adultfriendfinder.eu.', 'adultfriendfinder.eu', 'wrongTLD', '72.52.4.122')
(u'adultfriendfinder.com', 'adultfriendfinder.me.', 'adultfriendfinder.me', 'wrongTLD', '208.88.180.72')
(u'adultfriendfinder.com', 'adultfreindfinder.ws.', 'adultfreindfinder.ws', u'typo', '64.70.19.203')
(u'adultfriendfinder.com', 'adultfriendsfinder.be.', 'adultfriendsfinder.be', u'typo', '52.58.78.16')
(u'adultfriendfinder.com', 'adulfriendfinder.org.', 'adulfriendfinder.org', u'typo', '173.193.236.91')
(u'adultfriendfinder.com', 'afultfriendfinder.com.', 'afultfriendfinder.com', u'bits', '184.168.221.5')
(u'adultfriendfinder.com', 'adulrfriendfinder.com.', 'adulrfriendfinder.com', u'typo', '162.242.150.89')
(u'adultfriendfinder.com', 'adultfriensfinder.com.', 'adultfriensfinder.com', u'typo', '184.168.221.18')
(u'adultfriendfinder.com', 'adfultfriendfinder.com.', 'adfultfriendfinder.com', u'typo', '208.73.211.177')
(u'adultfriendfinder.com', 'edultfriendfinder.com.', 'edultfriendfinder.com', u'homo', '199.59.242.150')
(u'adultfriendfinder.com', 'adultfrendfinder.tk.', 'adultfrendfinder.tk', u'typo', '195.20.44.114')
(u'adultfriendfinder.com', 'adultfriendfinder.xyz.', 'adultfriendfinder.xyz', 'wrongTLD', '72.52.4.122')
(u'adultfriendfinder.com', 'adaltfriendfinder.de.', 'adaltfriendfinder.de', u'homo', '54.72.9.51')
(u'adultfriendfinder.com', 'adultfriehdfinder.com.', 'adultfriehdfinder.com', u'typo', '184.168.221.15')
(u'adultfriendfinder.com', 'adultftriendfinder.com.', 'adultftriendfinder.com', u'typo', '184.168.221.16')
(u'adultfriendfinder.com', 'adultfriendfindes.com.', 'adultfriendfindes.com', u'bits', '98.124.245.24')
(u'adultfriendfinder.com', 'adultfriendfinder.cf.', 'adultfriendfinder.cf', 'wrongTLD', '195.20.51.229')
(u'adultfriendfinder.com', 'adultfrienedfinder.pro.', 'adultfrienedfinder.pro', u'typo', '185.148.72.120')
(u'adultfriendfinder.com', 'adultfriendfinder.at.', 'adultfriendfinder.at', 'wrongTLD', '188.42.254.87')
(u'adultfriendfinder.com', 'adultfrinedfinder.com.', 'adultfrinedfinder.com', u'typo', '198.54.117.212')
(u'adultfriendfinder.com', 'adcultfriendfinder.com.', 'adcultfriendfinder.com', u'typo', '184.168.221.24')
(u'adultfriendfinder.com', 'adultfriendfindef.com.', 'adultfriendfindef.com', u'typo', '74.208.236.13')
(u'adultfriendfinder.com', 'adultfriedfinder.xyz.', 'adultfriedfinder.xyz', u'typo', '103.224.182.252')
(u'adultfriendfinder.com', 'adultfriendfincder.com.', 'adultfriendfincder.com', u'typo', '50.63.202.6')
(u'adultfriendfinder.com', 'adultfrienddinder.com.', 'adultfrienddinder.com', u'bits', '54.205.101.85')
(u'adultfriendfinder.com', 'adultfriendfindder.com.', 'adultfriendfindder.com', u'typo', '50.63.202.1')
(u'adultfriendfinder.com', 'adultfriesndfinder.com.', 'adultfriesndfinder.com', u'typo', '50.63.202.11')
(u'adultfriendfinder.com', 'adult-friendfinder.de.', 'adult-friendfinder.de', u'typo', '85.17.10.131')
(u'adultfriendfinder.com', 'adultfriendcfinder.com.', 'adultfriendcfinder.com', u'typo', '50.63.202.16')
(u'adultfriendfinder.com', 'adultfriendfiinder.com.', 'adultfriendfiinder.com', u'typo', '98.124.245.24')
(u'adultfriendfinder.com', 'adultfriendfuinder.com.', 'adultfriendfuinder.com', u'typo', '199.59.242.150')
(u'adultfriendfinder.com', 'adultfriendfinders.nl.', 'adultfriendfinders.nl', u'typo', '104.27.163.74')
(u'adultfriendfinder.com', 'adulrfriendfinder.com.', 'adulrfriendfinder.com', u'typo', '54.205.101.85')
(u'adultfriendfinder.com', 'adultfriendfinder.fr.', 'adultfriendfinder.fr', 'wrongTLD', '208.88.180.72')
(u'adultfriendfinder.com', 'adultfriendfinder.com.cn.', 'adultfriendfinder.com.cn', 'wrongTLD', '183.90.185.111')
(u'adultfriendfinder.com', 'adultfriendfindxer.com.', 'adultfriendfindxer.com', u'typo', '50.63.202.1')
(u'adultfriendfinder.com', 'adultfrie3ndfinder.com.', 'adultfrie3ndfinder.com', u'typo', '184.168.221.16')
(u'adultfriendfinder.com', 'adultcriendfinder.com.', 'adultcriendfinder.com', u'typo', '184.168.221.4')
(u'adultfriendfinder.com', 'adultfrienedfinder.info.', 'adultfrienedfinder.info', u'typo', '185.148.72.120')
(u'adultfriendfinder.com', 'adultfrienedfinder.men.', 'adultfrienedfinder.men', u'typo', '185.148.72.120')
(u'adultfriendfinder.com', 'adultfriendfunder.com.', 'adultfriendfunder.com', u'homo', '72.52.4.122')
(u'adultfriendfinder.com', 'adultfreindfinder.tk.', 'adultfreindfinder.tk', u'typo', '195.20.43.152')
(u'adultfriendfinder.com', 'adultfriendfinder.biz.', 'adultfriendfinder.biz', 'wrongTLD', '5.2.64.30')
(u'adultfriendfinder.com', 'adultfriendfihnder.com.', 'adultfriendfihnder.com', u'typo', '50.63.202.23')
(u'adultfriendfinder.com', 'adultfriendfynder.com.', 'adultfriendfynder.com', u'bits', '184.168.221.15')
(u'adultfriendfinder.com', 'adultfriendinder.com.', 'adultfriendinder.com', u'typo', '50.63.202.7')
(u'adultfriendfinder.com', 'adultfriandfinder.com.', 'adultfriandfinder.com', u'homo', '103.224.212.222')
(u'adultfriendfinder.com', 'adultfriendfinders.nl.', 'adultfriendfinders.nl', u'typo', '104.27.162.74')
(u'adultfriendfinder.com', 'adutlfriendfinder.net.', 'adutlfriendfinder.net', u'typo', '198.252.98.150')
(u'adultfriendfinder.com', 'adfultfriendfinder.com.', 'adfultfriendfinder.com', u'typo', '208.73.210.202')
(u'adultfriendfinder.com', 'adultfriendfinfer.com.', 'adultfriendfinfer.com', u'bits', '162.242.150.89')
(u'adultfriendfinder.com', 'adultfriend-finder.de.', 'adultfriend-finder.de', u'typo', '85.17.10.131')
(u'adultfriendfinder.com', 'adult6friendfinder.com.', 'adult6friendfinder.com', u'typo', '184.168.221.7')
(u'adultfriendfinder.com', 'adultfrjiendfinder.com.', 'adultfrjiendfinder.com', u'typo', '50.63.202.4')
(u'adultfriendfinder.com', 'adultfriendfindar.com.', 'adultfriendfindar.com', u'homo', '72.52.4.90')
(u'adultfriendfinder.com', 'adultfridendfinder.com.', 'adultfridendfinder.com', u'typo', '50.63.202.18')
(u'adultfriendfinder.com', 'adultdfriendfinder.com.', 'adultdfriendfinder.com', u'typo', '98.124.245.24')
(u'adultfriendfinder.com', 'adultcfriendfinder.com.', 'adultcfriendfinder.com', u'typo', '184.168.221.3')
(u'adultfriendfinder.com', 'adultfroendfinder.com.', 'adultfroendfinder.com', u'homo', '103.224.182.252')
(u'adultfriendfinder.com', 'adultfriendfinder.work.', 'adultfriendfinder.work', 'wrongTLD', '138.197.209.244')
(u'adultfriendfinder.com', 'adultfriendrfinder.top.', 'adultfriendrfinder.top', u'typo', '185.148.72.120')
(u'adultfriendfinder.com', 'adultfrriendfinder.com.', 'adultfrriendfinder.com', u'typo', '23.253.58.227')
(u'adultfriendfinder.com', 'adultyfriendfinder.com.', 'adultyfriendfinder.com', u'typo', '184.168.221.29')
(u'adultfriendfinder.com', 'adultfriendfindfer.com.', 'adultfriendfindfer.com', u'typo', '50.63.202.6')
(u'adultfriendfinder.com', 'adultfriendfinder-review.com.', 'adultfriendfinder-review.com', 'combo', '69.163.217.248')
(u'adultfriendfinder.com', 'adultfriendfinder.zone.', 'adultfriendfinder.zone', 'wrongTLD', '178.32.13.209')
(u'adultfriendfinder.com', 'adaltfriendfinder.com.', 'adaltfriendfinder.com', u'homo', '67.227.226.241')
(u'adultfriendfinder.com', 'adultfriondfinder.com.', 'adultfriondfinder.com', u'homo', '199.59.242.150')
(u'adultfriendfinder.com', 'adultfriendfinder.net.', 'adultfriendfinder.net', 'wrongTLD', '75.126.100.18')
(u'adultfriendfinder.com', 'adutfriendfinder.com.', 'adutfriendfinder.com', u'typo', '50.63.202.13')
(u'adultfriendfinder.com', 'adultfriendfinder.com.au.', 'adultfriendfinder.com.au', 'wrongTLD', '202.51.165.20')
(u'adultfriendfinder.com', 'adultfriendfibder.com.', 'adultfriendfibder.com', u'typo', '54.72.9.51')
(u'adultfriendfinder.com', 'adultfriendrfinder.com.', 'adultfriendrfinder.com', u'typo', '54.72.9.51')
(u'adultfriendfinder.com', 'adultfriendfinder.be.', 'adultfriendfinder.be', 'wrongTLD', '149.210.159.237')
(u'adultfriendfinder.com', 'adultfrriendfinder.com.', 'adultfrriendfinder.com', u'typo', '176.34.241.253')
(u'adultfriendfinder.com', 'zdultfriendfinder.com.', 'zdultfriendfinder.com', u'typo', '54.221.207.100')
(u'adultfriendfinder.com', 'adultffiendfinder.com.', 'adultffiendfinder.com', u'typo', '50.63.202.22')
(u'adultfriendfinder.com', 'adultfrirndfinder.com.', 'adultfrirndfinder.com', u'typo', '23.253.58.227')
(u'adultfriendfinder.com', 'adultfriendfinded.com.', 'adultfriendfinded.com', u'typo', '74.208.236.13')
(u'adultfriendfinder.com', 'aduotfriendfinder.com.', 'aduotfriendfinder.com', u'typo', '50.63.202.49')
(u'adultfriendfinder.com', 'adultfrkiendfinder.com.', 'adultfrkiendfinder.com', u'typo', '184.168.221.5')
(u'adultfriendfinder.com', 'adultfrienfinder.co.nz.', 'adultfrienfinder.co.nz', u'typo', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfriendfinnder.com.', 'adultfriendfinnder.com', u'typo', '50.63.202.11')
(u'adultfriendfinder.com', 'adultfriendfindet.com.', 'adultfriendfindet.com', u'typo', '75.126.100.26')
(u'adultfriendfinder.com', 'adul6friendfinder.com.', 'adul6friendfinder.com', u'typo', '184.168.221.29')
(u'adultfriendfinder.com', 'adultfriejndfinder.com.', 'adultfriejndfinder.com', u'typo', '50.63.202.1')
(u'adultfriendfinder.com', 'adultfriendfinderr.info.', 'adultfriendfinderr.info', u'typo', '104.27.175.188')
(u'adultfriendfinder.com', 'adultfrikendfinder.com.', 'adultfrikendfinder.com', u'typo', '184.168.221.29')
(u'adultfriendfinder.com', 'adultfriendfinders.info.', 'adultfriendfinders.info', u'typo', '104.27.137.163')
(u'adultfriendfinder.com', 'adultfrienjdfinder.com.', 'adultfrienjdfinder.com', u'typo', '50.63.202.29')
(u'adultfriendfinder.com', 'adultfriendfinder.la.', 'adultfriendfinder.la', 'wrongTLD', '5.22.149.135')
(u'adultfriendfinder.com', 'adjultfriendfinder.com.', 'adjultfriendfinder.com', u'typo', '50.63.202.20')
(u'adultfriendfinder.com', 'adultfrirndfinder.com.', 'adultfrirndfinder.com', u'typo', '176.34.241.253')
(u'adultfriendfinder.com', 'adulptfriendfinder.com.', 'adulptfriendfinder.com', u'typo', '50.63.202.22')
(u'adultfriendfinder.com', 'adultfriendsfinder.info.', 'adultfriendsfinder.info', u'typo', '163.172.54.12')
(u'adultfriendfinder.com', 'adultfriendfinders.co.', 'adultfriendfinders.co', u'typo', '74.208.236.13')
(u'adultfriendfinder.com', 'adultfriendfirder.com.', 'adultfriendfirder.com', u'homo', '184.168.221.21')
(u'adultfriendfinder.com', 'adultfriendfinder.com.ve.', 'adultfriendfinder.com.ve', 'wrongTLD', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfriendfineder.com.', 'adultfriendfineder.com', u'typo', '198.54.117.212')
(u'adultfriendfinder.com', 'adultfriendfinder.cz.', 'adultfriendfinder.cz', 'wrongTLD', '212.114.35.4')
(u'adultfriendfinder.com', 'adultfriendrfinder.webcam.', 'adultfriendrfinder.webcam', u'typo', '185.148.72.120')
(u'adultfriendfinder.com', 'adultfriendfinder.mobi.', 'adultfriendfinder.mobi', 'wrongTLD', '72.52.4.122')
(u'adultfriendfinder.com', 'adultfriendfinders.co.za.', 'adultfriendfinders.co.za', u'typo', '46.249.199.182')
(u'adultfriendfinder.com', 'adultfriendflnder.com.', 'adultfriendflnder.com', u'homo', '98.124.245.24')
(u'adultfriendfinder.com', 'adultfriendfindere.com.', 'adultfriendfindere.com', u'typo', '50.63.202.16')
